"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"GME00102268","DUSSELDORF, GM","1970-12-06","0.04","0.0",,"49","41"
"GME00102268","DUSSELDORF, GM","1970-12-07","0.03","0.0",,"45","39"
"GME00102268","DUSSELDORF, GM","1970-12-08","0.00","0.0",,"44","31"
"GME00102268","DUSSELDORF, GM","1970-12-09","0.00","0.0",,"42","31"
"GME00102268","DUSSELDORF, GM","1970-12-10","0.00","0.0",,"45","41"
"GME00102268","DUSSELDORF, GM","1970-12-11","0.00","0.0",,"45","36"
"GME00102268","DUSSELDORF, GM","1970-12-12","0.00","0.0",,"43","34"
"GME00102268","DUSSELDORF, GM","1970-12-13","0.00","0.0",,"47","39"
"GME00102268","DUSSELDORF, GM","1970-12-14","0.00","0.0",,"45","36"
"GME00102268","DUSSELDORF, GM","1970-12-15","0.00","0.0",,"42","34"
"GME00102268","DUSSELDORF, GM","1970-12-16","0.00","0.0",,"43","33"
"GME00102268","DUSSELDORF, GM","1970-12-17","0.06","0.0",,"41","35"
"GME00102268","DUSSELDORF, GM","1970-12-18","0.01","0.0",,"43","36"
"GME00102268","DUSSELDORF, GM","1970-12-19","0.04","0.0",,"42","39"
"GME00102268","DUSSELDORF, GM","1970-12-20","0.07","0.0",,"45","39"
"GME00102268","DUSSELDORF, GM","1970-12-21","0.02","0.0",,"42","31"
"GME00102268","DUSSELDORF, GM","1970-12-22","0.00","0.0",,"36","26"
"GME00102268","DUSSELDORF, GM","1970-12-23","0.00","0.0",,"30","23"
"GME00102268","DUSSELDORF, GM","1970-12-24","0.00","0.0",,"27","20"
"GME00102268","DUSSELDORF, GM","1970-12-25","0.00","0.0",,"30","25"
"GME00102268","DUSSELDORF, GM","1970-12-26","0.00","0.0",,"28","21"
"GME00102268","DUSSELDORF, GM","1970-12-27","0.00","0.0",,"27","17"
"GME00102268","DUSSELDORF, GM","1970-12-28","0.15","0.0",,"30","20"
"GME00102268","DUSSELDORF, GM","1970-12-29","0.00","1.6",,"30","26"
"GME00102268","DUSSELDORF, GM","1970-12-30","0.07","1.6",,"31","22"
"GME00102268","DUSSELDORF, GM","1970-12-31","0.00",,,"25","6"
"GME00102268","DUSSELDORF, GM","1971-01-01","0.08","3.1",,"24","15"
"GME00102268","DUSSELDORF, GM","1971-01-02","0.01","3.9",,"29","20"
"GME00102268","DUSSELDORF, GM","1971-01-03","0.08","3.9",,"28","24"
"GME00102268","DUSSELDORF, GM","1971-01-04","0.00","3.9",,"28","21"
"GME00102268","DUSSELDORF, GM","1971-01-05","0.00","3.5",,"27","5"
"GME00102268","DUSSELDORF, GM","1971-01-06","0.00","2.8",,"25","16"
"GME00102268","DUSSELDORF, GM","1971-01-07","0.00","2.8",,"36","20"
"GME00102268","DUSSELDORF, GM","1971-01-08","0.00","2.0",,"41","33"
"GME00102268","DUSSELDORF, GM","1971-01-09","0.00","0.0",,"42","35"
"GME00102268","DUSSELDORF, GM","1971-01-10","0.00","0.0",,"48","29"
"GME00102268","DUSSELDORF, GM","1971-01-11","0.00","0.0",,"51","25"
"GME00102268","DUSSELDORF, GM","1971-01-12","0.00","0.0",,"43","35"
"GME00102268","DUSSELDORF, GM","1971-01-13","0.00","0.0",,"43","32"
"GME00102268","DUSSELDORF, GM","1971-01-14","0.00","0.0",,"44","30"
"GME00102268","DUSSELDORF, GM","1971-01-15","0.15","0.0",,"39","33"
"GME00102268","DUSSELDORF, GM","1971-01-16","0.00","0.0",,"40","37"
"GME00102268","DUSSELDORF, GM","1971-01-17","0.00","0.0",,"43","37"
"GME00102268","DUSSELDORF, GM","1971-01-18","0.06","0.0",,"42","33"
"GME00102268","DUSSELDORF, GM","1971-01-19","0.03","0.0",,"49","40"
"GME00102268","DUSSELDORF, GM","1971-01-20","0.07","0.0",,"46","41"
"GME00102268","DUSSELDORF, GM","1971-01-21","0.00","0.0",,"43","38"
"GME00102268","DUSSELDORF, GM","1971-01-22","0.15","0.0",,"46","38"
"GME00102268","DUSSELDORF, GM","1971-01-23","0.39","0.0",,"51","41"
"GME00102268","DUSSELDORF, GM","1971-01-24","0.04","0.0",,"47","42"
"GME00102268","DUSSELDORF, GM","1971-01-25","0.20","0.0",,"48","41"
"GME00102268","DUSSELDORF, GM","1971-01-26","0.34","0.0",,"51","45"
"GME00102268","DUSSELDORF, GM","1971-01-27","0.44","0.0",,"51","42"
"GME00102268","DUSSELDORF, GM","1971-01-28","0.06","0.0",,"47","40"
"GME00102268","DUSSELDORF, GM","1971-01-29","0.00","0.0",,"47","40"
"GME00102268","DUSSELDORF, GM","1971-01-30","0.02","0.0",,"46","36"
"GME00102268","DUSSELDORF, GM","1971-01-31","0.00","0.0",,"48","43"
"GME00102268","DUSSELDORF, GM","1971-02-01","0.00","0.0",,"44","30"
"GME00102268","DUSSELDORF, GM","1971-02-02","0.12","0.0",,"36","19"
"GME00102268","DUSSELDORF, GM","1971-02-03","0.15","0.8",,"43","30"
"GME00102268","DUSSELDORF, GM","1971-02-04","0.02","0.0",,"46","42"
"GME00102268","DUSSELDORF, GM","1971-02-05","0.00","0.0",,"44","41"
"GME00102268","DUSSELDORF, GM","1971-02-06","0.00","0.0",,"42","38"
"GME00102268","DUSSELDORF, GM","1971-02-07","0.06","0.0",,"43","37"
"GME00102268","DUSSELDORF, GM","1971-02-08","0.02","0.0",,"47","38"
"GME00102268","DUSSELDORF, GM","1971-02-09","0.00","0.0",,"44","36"
"GME00102268","DUSSELDORF, GM","1971-02-10","0.00","0.0",,"44","36"
"GME00102268","DUSSELDORF, GM","1971-02-11","0.00","0.0",,"45","35"
"GME00102268","DUSSELDORF, GM","1971-02-12","0.00","0.0",,"48","33"
"GME00102268","DUSSELDORF, GM","1971-02-13","0.03","0.0",,"48","40"
"GME00102268","DUSSELDORF, GM","1971-02-14","0.00","0.0",,"45","36"
"GME00102268","DUSSELDORF, GM","1971-02-15","0.14","0.0",,"46","38"
"GME00102268","DUSSELDORF, GM","1971-02-16","0.01","0.0",,"44","36"
"GME00102268","DUSSELDORF, GM","1971-02-17","0.28","0.0",,"42","33"
"GME00102268","DUSSELDORF, GM","1971-02-18","0.19","0.0",,"44","36"
"GME00102268","DUSSELDORF, GM","1971-02-19","0.00","0.0",,"44","37"
"GME00102268","DUSSELDORF, GM","1971-02-20","0.11","0.0",,"46","31"
"GME00102268","DUSSELDORF, GM","1971-02-21","0.27","0.0",,"48","41"
"GME00102268","DUSSELDORF, GM","1971-02-22","0.02","0.0",,"46","38"
"GME00102268","DUSSELDORF, GM","1971-02-23","0.05","0.0",,"46","34"
"GME00102268","DUSSELDORF, GM","1971-02-24","0.02","0.0",,"44","32"
"GME00102268","DUSSELDORF, GM","1971-02-25","0.03","0.0",,"47","38"
"GME00102268","DUSSELDORF, GM","1971-02-26","0.00","0.0",,"42","30"
"GME00102268","DUSSELDORF, GM","1971-02-27","0.00","0.0",,"31","22"
"GME00102268","DUSSELDORF, GM","1971-02-28","0.00","0.0",,"32","19"
"GME00102268","DUSSELDORF, GM","1971-03-01","0.00","0.0",,"33","26"
"GME00102268","DUSSELDORF, GM","1971-03-02","0.07","0.0",,"34","23"
"GME00102268","DUSSELDORF, GM","1971-03-03","0.00","0.8",,"32","22"
"GME00102268","DUSSELDORF, GM","1971-03-04","0.01","0.4",,"27","18"
"GME00102268","DUSSELDORF, GM","1971-03-05","0.11","0.4",,"24","12"
"GME00102268","DUSSELDORF, GM","1971-03-06","0.00","2.4",,"25","3"
"GME00102268","DUSSELDORF, GM","1971-03-07","0.00","1.6",,"31","8"
"GME00102268","DUSSELDORF, GM","1971-03-08","0.01","1.2",,"32","14"
"GME00102268","DUSSELDORF, GM","1971-03-09","0.09","0.8",,"39","30"
"GME00102268","DUSSELDORF, GM","1971-03-10","0.04","0.0",,"42","31"
"GME00102268","DUSSELDORF, GM","1971-03-11","0.18","0.0",,"42","33"
"GME00102268","DUSSELDORF, GM","1971-03-12","0.13","2.8",,"40","32"
"GME00102268","DUSSELDORF, GM","1971-03-13","0.00","0.0",,"52","37"
"GME00102268","DUSSELDORF, GM","1971-03-14","0.18","0.0",,"49","33"
"GME00102268","DUSSELDORF, GM","1971-03-15","0.00","0.0",,"52","43"
"GME00102268","DUSSELDORF, GM","1971-03-16","0.13","0.0",,"50","35"
"GME00102268","DUSSELDORF, GM","1971-03-17","0.25","0.0",,"50","39"
"GME00102268","DUSSELDORF, GM","1971-03-18","0.09","0.0",,"53","42"
"GME00102268","DUSSELDORF, GM","1971-03-19","0.13","0.0",,"54","47"
"GME00102268","DUSSELDORF, GM","1971-03-20","0.01","0.0",,"53","41"
"GME00102268","DUSSELDORF, GM","1971-03-21","0.00","0.0",,"53","42"
"GME00102268","DUSSELDORF, GM","1971-03-22","0.00","0.0",,"47","38"
"GME00102268","DUSSELDORF, GM","1971-03-23","0.00","0.0",,"47","28"
"GME00102268","DUSSELDORF, GM","1971-03-24","0.12","0.0",,"46","38"
"GME00102268","DUSSELDORF, GM","1971-03-25","0.15","0.0",,"51","40"
"GME00102268","DUSSELDORF, GM","1971-03-26","0.15","0.0",,"50","36"
"GME00102268","DUSSELDORF, GM","1971-03-27","0.01","0.0",,"47","34"
"GME00102268","DUSSELDORF, GM","1971-03-28","0.00","0.0",,"49","28"
"GME00102268","DUSSELDORF, GM","1971-03-29","0.00","0.0",,"55","30"
"GME00102268","DUSSELDORF, GM","1971-03-30","0.00","0.0",,"48","30"
"GME00102268","DUSSELDORF, GM","1971-03-31","0.00","0.0",,"47","38"
"GME00102268","DUSSELDORF, GM","1971-04-01","0.00","0.0",,"53","39"
"GME00102268","DUSSELDORF, GM","1971-04-02","0.00","0.0",,"61","31"
"GME00102268","DUSSELDORF, GM","1971-04-03","0.00","0.0",,"51","39"
"GME00102268","DUSSELDORF, GM","1971-04-04","0.01","0.0",,"61","44"
"GME00102268","DUSSELDORF, GM","1971-04-05","0.00","0.0",,"62","44"
"GME00102268","DUSSELDORF, GM","1971-04-06","0.00","0.0",,"51","44"
"GME00102268","DUSSELDORF, GM","1971-04-07","0.00","0.0",,"57","44"
"GME00102268","DUSSELDORF, GM","1971-04-08","0.00","0.0",,"65","39"
"GME00102268","DUSSELDORF, GM","1971-04-09","0.00","0.0",,"59","44"
"GME00102268","DUSSELDORF, GM","1971-04-10","0.00","0.0",,"53","40"
"GME00102268","DUSSELDORF, GM","1971-04-11","0.00","0.0",,"52","34"
"GME00102268","DUSSELDORF, GM","1971-04-12","0.00","0.0",,"60","34"
"GME00102268","DUSSELDORF, GM","1971-04-13","0.00","0.0",,"57","41"
"GME00102268","DUSSELDORF, GM","1971-04-14","0.00","0.0",,"68","37"
"GME00102268","DUSSELDORF, GM","1971-04-15","0.00","0.0",,"71","46"
"GME00102268","DUSSELDORF, GM","1971-04-16","0.03","0.0",,"64","46"
"GME00102268","DUSSELDORF, GM","1971-04-17","0.04","0.0",,"52","38"
"GME00102268","DUSSELDORF, GM","1971-04-18","0.00","0.0",,"63","36"
"GME00102268","DUSSELDORF, GM","1971-04-19","0.00","0.0",,"65","37"
"GME00102268","DUSSELDORF, GM","1971-04-20","0.00","0.0",,"62","40"
"GME00102268","DUSSELDORF, GM","1971-04-21","0.00","0.0",,"69","38"
"GME00102268","DUSSELDORF, GM","1971-04-22","0.01","0.0",,"74","44"
"GME00102268","DUSSELDORF, GM","1971-04-23","0.11","0.0",,"79","51"
"GME00102268","DUSSELDORF, GM","1971-04-24","0.63","0.0",,"64","46"
"GME00102268","DUSSELDORF, GM","1971-04-25","0.00","0.0",,"47","39"
"GME00102268","DUSSELDORF, GM","1971-04-26","0.40","0.0",,"51","29"
"GME00102268","DUSSELDORF, GM","1971-04-27","0.02","0.0",,"49","35"
"GME00102268","DUSSELDORF, GM","1971-04-28","0.00","0.0",,"52","36"
"GME00102268","DUSSELDORF, GM","1971-04-29","0.00","0.0",,"55","34"
"GME00102268","DUSSELDORF, GM","1971-04-30","0.00","0.0",,"56","29"
"GME00102268","DUSSELDORF, GM","1971-05-01","0.00","0.0",,"58","35"
"GME00102268","DUSSELDORF, GM","1971-05-02","0.00","0.0",,"58","35"
"GME00102268","DUSSELDORF, GM","1971-05-03","0.00","0.0",,"63","35"
"GME00102268","DUSSELDORF, GM","1971-05-04","0.00","0.0",,"66","40"
"GME00102268","DUSSELDORF, GM","1971-05-05","0.00","0.0",,"68","45"
"GME00102268","DUSSELDORF, GM","1971-05-06","0.00","0.0",,"72","44"
"GME00102268","DUSSELDORF, GM","1971-05-07","0.00","0.0",,"76","53"
"GME00102268","DUSSELDORF, GM","1971-05-08","0.00","0.0",,"74","60"
"GME00102268","DUSSELDORF, GM","1971-05-09","0.04","0.0",,"75","52"
"GME00102268","DUSSELDORF, GM","1971-05-10","0.00","0.0",,"72","45"
"GME00102268","DUSSELDORF, GM","1971-05-11","0.00","0.0",,"78","47"
"GME00102268","DUSSELDORF, GM","1971-05-12","0.00","0.0",,"81","53"
"GME00102268","DUSSELDORF, GM","1971-05-13","1.19","0.0",,"74","57"
"GME00102268","DUSSELDORF, GM","1971-05-14","0.00","0.0",,"73","56"
"GME00102268","DUSSELDORF, GM","1971-05-15","0.04","0.0",,"74","59"
"GME00102268","DUSSELDORF, GM","1971-05-16","0.14","0.0",,"76","60"
"GME00102268","DUSSELDORF, GM","1971-05-17","0.15","0.0",,"78","58"
"GME00102268","DUSSELDORF, GM","1971-05-18","0.01","0.0",,"68","57"
"GME00102268","DUSSELDORF, GM","1971-05-19","0.01","0.0",,"73","54"
"GME00102268","DUSSELDORF, GM","1971-05-20","0.00","0.0",,"71","54"
"GME00102268","DUSSELDORF, GM","1971-05-21","0.12","0.0",,"70","46"
"GME00102268","DUSSELDORF, GM","1971-05-22","0.37","0.0",,"69","57"
"GME00102268","DUSSELDORF, GM","1971-05-23","0.74","0.0",,"72","54"
"GME00102268","DUSSELDORF, GM","1971-05-24","0.22","0.0",,"58","53"
"GME00102268","DUSSELDORF, GM","1971-05-25","0.02","0.0",,"60","51"
"GME00102268","DUSSELDORF, GM","1971-05-26","0.55","0.0",,"61","48"
"GME00102268","DUSSELDORF, GM","1971-05-27","0.22","0.0",,"70","53"
"GME00102268","DUSSELDORF, GM","1971-05-28","0.13","0.0",,"62","53"
"GME00102268","DUSSELDORF, GM","1971-05-29","0.00","0.0",,"65","48"
"GME00102268","DUSSELDORF, GM","1971-05-30","0.00","0.0",,"74","46"
"GME00102268","DUSSELDORF, GM","1971-05-31","0.00","0.0",,"73","49"
"GME00102268","DUSSELDORF, GM","1971-06-01","0.07","0.0",,"74","51"
"GME00102268","DUSSELDORF, GM","1971-06-02","0.15","0.0",,"76","55"
"GME00102268","DUSSELDORF, GM","1971-06-03","0.00","0.0",,"81","55"
"GME00102268","DUSSELDORF, GM","1971-06-04","0.08","0.0",,"80","57"
"GME00102268","DUSSELDORF, GM","1971-06-05","0.79","0.0",,"76","56"
"GME00102268","DUSSELDORF, GM","1971-06-06","0.00","0.0",,"62","51"
"GME00102268","DUSSELDORF, GM","1971-06-07","0.00","0.0",,"64","53"
"GME00102268","DUSSELDORF, GM","1971-06-08","0.00","0.0",,"69","53"
"GME00102268","DUSSELDORF, GM","1971-06-09","0.00","0.0",,"68","51"
"GME00102268","DUSSELDORF, GM","1971-06-10","0.06","0.0",,"70","54"
"GME00102268","DUSSELDORF, GM","1971-06-11","0.69","0.0",,"69","54"
"GME00102268","DUSSELDORF, GM","1971-06-12","0.01","0.0",,"64","53"
"GME00102268","DUSSELDORF, GM","1971-06-13","0.01","0.0",,"68","49"
"GME00102268","DUSSELDORF, GM","1971-06-14","0.31","0.0",,"70","46"
"GME00102268","DUSSELDORF, GM","1971-06-15","0.33","0.0",,"68","49"
"GME00102268","DUSSELDORF, GM","1971-06-16","0.10","0.0",,"60","46"
"GME00102268","DUSSELDORF, GM","1971-06-17","0.20","0.0",,"60","50"
"GME00102268","DUSSELDORF, GM","1971-06-18","0.32","0.0",,"61","46"
"GME00102268","DUSSELDORF, GM","1971-06-19","0.54","0.0",,"60","48"
"GME00102268","DUSSELDORF, GM","1971-06-20","0.24","0.0",,"63","52"
"GME00102268","DUSSELDORF, GM","1971-06-21","0.02","0.0",,"66","53"
"GME00102268","DUSSELDORF, GM","1971-06-22","0.01","0.0",,"64","53"
"GME00102268","DUSSELDORF, GM","1971-06-23","0.00","0.0",,"64","45"
"GME00102268","DUSSELDORF, GM","1971-06-24","0.00","0.0",,"72","46"
"GME00102268","DUSSELDORF, GM","1971-06-25","0.34","0.0",,"77","52"
"GME00102268","DUSSELDORF, GM","1971-06-26","0.74","0.0",,"72","59"
"GME00102268","DUSSELDORF, GM","1971-06-27","0.20","0.0",,"67","54"
"GME00102268","DUSSELDORF, GM","1971-06-28","0.51","0.0",,"58","52"
"GME00102268","DUSSELDORF, GM","1971-06-29","0.08","0.0",,"67","45"
"GME00102268","DUSSELDORF, GM","1971-06-30","0.17","0.0",,"64","52"
"GME00102268","DUSSELDORF, GM","1971-07-01","0.00","0.0",,"68","42"
"GME00102268","DUSSELDORF, GM","1971-07-02","0.00","0.0",,"72","48"
"GME00102268","DUSSELDORF, GM","1971-07-03","0.00","0.0",,"76","50"
"GME00102268","DUSSELDORF, GM","1971-07-04","0.00","0.0",,"82","52"
"GME00102268","DUSSELDORF, GM","1971-07-05","0.00","0.0",,"81","58"
"GME00102268","DUSSELDORF, GM","1971-07-06","0.00","0.0",,"81","53"
"GME00102268","DUSSELDORF, GM","1971-07-07","0.00","0.0",,"80","56"
"GME00102268","DUSSELDORF, GM","1971-07-08","0.00","0.0",,"86","57"
"GME00102268","DUSSELDORF, GM","1971-07-09","0.00","0.0",,"90","61"
"GME00102268","DUSSELDORF, GM","1971-07-10","0.00","0.0",,"83","64"
"GME00102268","DUSSELDORF, GM","1971-07-11","0.00","0.0",,"85","56"
"GME00102268","DUSSELDORF, GM","1971-07-12","0.00","0.0",,"82","59"
"GME00102268","DUSSELDORF, GM","1971-07-13","0.00","0.0",,"72","52"
"GME00102268","DUSSELDORF, GM","1971-07-14","0.00","0.0",,"69","50"
"GME00102268","DUSSELDORF, GM","1971-07-15","0.00","0.0",,"75","56"
"GME00102268","DUSSELDORF, GM","1971-07-16","0.00","0.0",,"68","55"
"GME00102268","DUSSELDORF, GM","1971-07-17","0.00","0.0",,"65","44"
"GME00102268","DUSSELDORF, GM","1971-07-18","0.00","0.0",,"69","42"
"GME00102268","DUSSELDORF, GM","1971-07-19","0.00","0.0",,"70","46"
"GME00102268","DUSSELDORF, GM","1971-07-20","0.00","0.0",,"71","44"
"GME00102268","DUSSELDORF, GM","1971-07-21","0.07","0.0",,"70","53"
"GME00102268","DUSSELDORF, GM","1971-07-22","0.00","0.0",,"81","54"
"GME00102268","DUSSELDORF, GM","1971-07-23","0.06","0.0",,"80","60"
"GME00102268","DUSSELDORF, GM","1971-07-24","0.09","0.0",,"80","64"
"GME00102268","DUSSELDORF, GM","1971-07-25","0.30","0.0",,"81","64"
"GME00102268","DUSSELDORF, GM","1971-07-26","0.00","0.0",,"80","62"
"GME00102268","DUSSELDORF, GM","1971-07-27","0.48","0.0",,"78","59"
"GME00102268","DUSSELDORF, GM","1971-07-28","0.07","0.0",,"75","63"
"GME00102268","DUSSELDORF, GM","1971-07-29","0.00","0.0",,"71","59"
"GME00102268","DUSSELDORF, GM","1971-07-30","0.00","0.0",,"77","57"
"GME00102268","DUSSELDORF, GM","1971-07-31","0.00","0.0",,"82","58"
"GME00102268","DUSSELDORF, GM","1971-08-01","0.00","0.0",,"79","51"
"GME00102268","DUSSELDORF, GM","1971-08-02","0.07","0.0",,"81","61"
"GME00102268","DUSSELDORF, GM","1971-08-03","0.19","0.0",,"87","61"
"GME00102268","DUSSELDORF, GM","1971-08-04","0.00","0.0",,"74","61"
"GME00102268","DUSSELDORF, GM","1971-08-05","0.45","0.0",,"76","60"
"GME00102268","DUSSELDORF, GM","1971-08-06","0.08","0.0",,"82","61"
"GME00102268","DUSSELDORF, GM","1971-08-07","0.01","0.0",,"76","63"
"GME00102268","DUSSELDORF, GM","1971-08-08","0.00","0.0",,"73","59"
"GME00102268","DUSSELDORF, GM","1971-08-09","0.00","0.0",,"76","49"
"GME00102268","DUSSELDORF, GM","1971-08-10","0.06","0.0",,"81","65"
"GME00102268","DUSSELDORF, GM","1971-08-11","0.00","0.0",,"69","61"
"GME00102268","DUSSELDORF, GM","1971-08-12","0.03","0.0",,"72","58"
"GME00102268","DUSSELDORF, GM","1971-08-13","0.03","0.0",,"73","59"
"GME00102268","DUSSELDORF, GM","1971-08-14","0.35","0.0",,"84","61"
"GME00102268","DUSSELDORF, GM","1971-08-15","0.01","0.0",,"72","60"
"GME00102268","DUSSELDORF, GM","1971-08-16","0.00","0.0",,"69","55"
"GME00102268","DUSSELDORF, GM","1971-08-17","0.00","0.0",,"76","45"
"GME00102268","DUSSELDORF, GM","1971-08-18","0.18","0.0",,"86","51"
"GME00102268","DUSSELDORF, GM","1971-08-19","0.08","0.0",,"87","62"
"GME00102268","DUSSELDORF, GM","1971-08-20","0.11","0.0",,"74","63"
"GME00102268","DUSSELDORF, GM","1971-08-21","0.05","0.0",,"74","59"
"GME00102268","DUSSELDORF, GM","1971-08-22","0.00","0.0",,"73","56"
"GME00102268","DUSSELDORF, GM","1971-08-23","0.00","0.0",,"74","57"
"GME00102268","DUSSELDORF, GM","1971-08-24","0.00","0.0",,"73","54"
"GME00102268","DUSSELDORF, GM","1971-08-25","0.00","0.0",,"72","52"
"GME00102268","DUSSELDORF, GM","1971-08-26","0.15","0.0",,"75","46"
"GME00102268","DUSSELDORF, GM","1971-08-27","0.00","0.0",,"68","54"
"GME00102268","DUSSELDORF, GM","1971-08-28","0.00","0.0",,"68","53"
"GME00102268","DUSSELDORF, GM","1971-08-29","0.00","0.0",,"73","62"
"GME00102268","DUSSELDORF, GM","1971-08-30","0.13","0.0",,"69","59"
"GME00102268","DUSSELDORF, GM","1971-08-31","0.00","0.0",,"70","56"
"GME00102268","DUSSELDORF, GM","1971-09-01","0.03","0.0",,"70","54"
"GME00102268","DUSSELDORF, GM","1971-09-02","0.00","0.0",,"70","54"
"GME00102268","DUSSELDORF, GM","1971-09-03","0.00","0.0",,"73","53"
"GME00102268","DUSSELDORF, GM","1971-09-04","0.00","0.0",,"73","51"
"GME00102268","DUSSELDORF, GM","1971-09-05","0.00","0.0",,"69","45"
"GME00102268","DUSSELDORF, GM","1971-09-06","0.00","0.0",,"69","45"
"GME00102268","DUSSELDORF, GM","1971-09-07","0.00","0.0",,"73","42"
"GME00102268","DUSSELDORF, GM","1971-09-08","0.00","0.0",,"74","44"
"GME00102268","DUSSELDORF, GM","1971-09-09","0.00","0.0",,"67","51"
"GME00102268","DUSSELDORF, GM","1971-09-10","0.02","0.0",,"59","46"
"GME00102268","DUSSELDORF, GM","1971-09-11","0.02","0.0",,"63","48"
"GME00102268","DUSSELDORF, GM","1971-09-12","0.00","0.0",,"65","41"
"GME00102268","DUSSELDORF, GM","1971-09-13","0.00","0.0",,"65","54"
"GME00102268","DUSSELDORF, GM","1971-09-14","0.01","0.0",,"58","49"
"GME00102268","DUSSELDORF, GM","1971-09-15","0.00","0.0",,"61","38"
"GME00102268","DUSSELDORF, GM","1971-09-16","0.00","0.0",,"62","33"
"GME00102268","DUSSELDORF, GM","1971-09-17","0.00","0.0",,"66","41"
"GME00102268","DUSSELDORF, GM","1971-09-18","0.00","0.0",,"69","45"
"GME00102268","DUSSELDORF, GM","1971-09-19","0.00","0.0",,"68","41"
"GME00102268","DUSSELDORF, GM","1971-09-20","0.00","0.0",,"73","42"
"GME00102268","DUSSELDORF, GM","1971-09-21","0.00","0.0",,"77","44"
"GME00102268","DUSSELDORF, GM","1971-09-22","0.00","0.0",,"78","45"
"GME00102268","DUSSELDORF, GM","1971-09-23","0.74","0.0",,"77","60"
"GME00102268","DUSSELDORF, GM","1971-09-24","0.04","0.0",,"63","55"
"GME00102268","DUSSELDORF, GM","1971-09-25","0.02","0.0",,"65","49"
"GME00102268","DUSSELDORF, GM","1971-09-26","0.00","0.0",,"65","41"
"GME00102268","DUSSELDORF, GM","1971-09-27","0.05","0.0",,"67","56"
"GME00102268","DUSSELDORF, GM","1971-09-28","0.00","0.0",,"62","48"
"GME00102268","DUSSELDORF, GM","1971-09-29","0.00","0.0",,"57","41"
"GME00102268","DUSSELDORF, GM","1971-09-30","0.00","0.0",,"68","45"
"GME00102268","DUSSELDORF, GM","1971-10-01","0.00","0.0",,"71","52"
"GME00102268","DUSSELDORF, GM","1971-10-02","0.00","0.0",,"74","51"
"GME00102268","DUSSELDORF, GM","1971-10-03","0.00","0.0",,"70","51"
"GME00102268","DUSSELDORF, GM","1971-10-04","0.00","0.0",,"59","43"
"GME00102268","DUSSELDORF, GM","1971-10-05","0.00","0.0",,"58","34"
"GME00102268","DUSSELDORF, GM","1971-10-06","0.00","0.0",,"60","38"
"GME00102268","DUSSELDORF, GM","1971-10-07","0.00","0.0",,"67","42"
"GME00102268","DUSSELDORF, GM","1971-10-08","0.00","0.0",,"66","42"
"GME00102268","DUSSELDORF, GM","1971-10-09","0.00","0.0",,"69","47"
"GME00102268","DUSSELDORF, GM","1971-10-10","0.00","0.0",,"66","53"
"GME00102268","DUSSELDORF, GM","1971-10-11","0.00","0.0",,"67","56"
"GME00102268","DUSSELDORF, GM","1971-10-12","0.00","0.0",,"70","51"
"GME00102268","DUSSELDORF, GM","1971-10-13","0.29","0.0",,"61","45"
"GME00102268","DUSSELDORF, GM","1971-10-14","0.37","0.0",,"46","34"
"GME00102268","DUSSELDORF, GM","1971-10-15","0.00","0.0",,"49","27"
"GME00102268","DUSSELDORF, GM","1971-10-16","0.00","0.0",,"54","33"
"GME00102268","DUSSELDORF, GM","1971-10-17","0.04","0.0",,"50","40"
"GME00102268","DUSSELDORF, GM","1971-10-18","0.00","0.0",,"62","46"
"GME00102268","DUSSELDORF, GM","1971-10-19","0.03","0.0",,"67","58"
"GME00102268","DUSSELDORF, GM","1971-10-20","0.22","0.0",,"64","46"
"GME00102268","DUSSELDORF, GM","1971-10-21","0.01","0.0",,"59","47"
"GME00102268","DUSSELDORF, GM","1971-10-22","0.00","0.0",,"63","53"
"GME00102268","DUSSELDORF, GM","1971-10-23","0.00","0.0",,"62","46"
"GME00102268","DUSSELDORF, GM","1971-10-24","0.00","0.0",,"71","43"
